BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,WQueen2,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
64.0,63.0,62.0,61.0,60.0,59.0,43.0,57.0,53.0,51.0,50.0,49.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,23.0,5.0,4.0,6.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
64.0,63.0,62.0,61.0,60.0,59.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,23.0,5.0,4.0,6.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320
64.0,63.0,62.0,61.0,60.0,59.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,23.0,5.0,4.0,20.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
64.0,63.0,59.0,61.0,60.0,48.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,23.0,5.0,4.0,20.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890
64.0,63.0,59.0,61.0,60.0,48.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,30.0,5.0,4.0,20.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414
64.0,63.0,59.0,61.0,60.0,30.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,28.0,27.0,21.0,15.0,10.0,9.0,0.0,8.0,19.0,20.0,5.0,4.0,0.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990
64.0,63.0,59.0,61.0,60.0,0.0,43.0,57.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,32.0,30.0,28.0,27.0,15.0,10.0,9.0,0.0,8.0,19.0,20.0,5.0,4.0,0.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288
57.0,63.0,59.0,61.0,60.0,0.0,43.0,32.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,28.0,27.0,15.0,10.0,9.0,0.0,0.0,8.0,19.0,20.0,5.0,4.0,0.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
57.0,63.0,59.0,61.0,60.0,0.0,43.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,28.0,27.0,15.0,10.0,9.0,0.0,0.0,32.0,19.0,20.0,5.0,4.0,0.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
57.0,63.0,59.0,61.0,32.0,0.0,43.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,28.0,27.0,15.0,10.0,9.0,0.0,0.0,1.0,19.0,20.0,5.0,4.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748
57.0,63.0,59.0,61.0,32.0,0.0,43.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,28.0,27.0,15.0,10.0,9.0,0.0,0.0,1.0,19.0,20.0,12.0,4.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
57.0,63.0,59.0,61.0,32.0,0.0,28.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,27.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,4.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673
57.0,63.0,59.0,61.0,32.0,0.0,28.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,27.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,4.0,0.0,13.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
57.0,63.0,59.0,61.0,32.0,0.0,13.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,27.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713
57.0,63.0,59.0,61.0,32.0,0.0,0.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,27.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
57.0,63.0,52.0,61.0,32.0,0.0,0.0,0.0,51.0,50.0,49.0,45.0,38.0,36.0,31.0,0.0,30.0,27.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705
57.0,63.0,52.0,61.0,32.0,0.0,0.0,0.0,51.0,50.0,49.0,45.0,38.0,31.0,0.0,0.0,36.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,51.0,50.0,49.0,45.0,38.0,31.0,0.0,0.0,36.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,20.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,51.0,50.0,49.0,45.0,38.0,31.0,0.0,0.0,36.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,34.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,50.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,36.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,34.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,50.0,49.0,45.0,38.0,31.0,0.0,0.0,0.0,43.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,19.0,34.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,34.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129
57.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105
60.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586
60.0,63.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703
60.0,46.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,19.0,27.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951
60.0,46.0,52.0,53.0,32.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,19.0,27.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60.0,46.0,52.0,53.0,23.0,0.0,0.0,0.0,49.0,45.0,43.0,38.0,31.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,19.0,27.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
60.0,46.0,52.0,53.0,23.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,19.0,45.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681
60.0,46.0,45.0,53.0,23.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257
0.0,46.0,45.0,53.0,23.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,60.0,19.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
0.0,46.0,45.0,60.0,23.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334
0.0,46.0,0.0,60.0,23.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
0.0,46.0,0.0,60.0,15.0,0.0,0.0,0.0,49.0,43.0,38.0,31.0,0.0,0.0,0.0,0.0,30.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
