BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,BQueen2,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
62.0,46.0,59.0,63.0,0.0,55.0,43.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,11.0,10.0,9.0,0.0,0.0,6.0,22.0,19.0,7.0,60.0,13.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
60.0,46.0,59.0,63.0,0.0,55.0,43.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,11.0,10.0,9.0,0.0,0.0,4.0,22.0,19.0,7.0,0.0,13.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
57.0,46.0,55.0,63.0,0.0,38.0,43.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,11.0,10.0,9.0,0.0,0.0,60.0,22.0,19.0,7.0,0.0,13.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
60.0,46.0,55.0,63.0,0.0,38.0,43.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,11.0,10.0,9.0,0.0,0.0,1.0,22.0,19.0,7.0,0.0,13.0,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
60.0,46.0,55.0,63.0,0.0,0.0,43.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,10.0,9.0,0.0,0.0,0.0,1.0,22.0,19.0,7.0,0.0,13.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018
60.0,43.0,0.0,63.0,0.0,0.0,29.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,15.0,14.0,10.0,9.0,0.0,0.0,0.0,1.0,22.0,55.0,7.0,0.0,13.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187
60.0,43.0,0.0,55.0,0.0,0.0,29.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,16.0,15.0,14.0,10.0,0.0,0.0,0.0,1.0,22.0,13.0,7.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527
60.0,43.0,0.0,55.0,0.0,0.0,12.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,18.0,16.0,15.0,14.0,0.0,0.0,0.0,1.0,22.0,13.0,7.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
60.0,43.0,0.0,55.0,0.0,0.0,18.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,22.0,13.0,7.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967
60.0,43.0,0.0,55.0,0.0,0.0,1.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,7.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
60.0,43.0,0.0,55.0,0.0,0.0,11.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
60.0,28.0,0.0,55.0,0.0,0.0,11.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
60.0,13.0,0.0,55.0,0.0,0.0,11.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
4.0,13.0,0.0,55.0,0.0,0.0,11.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902
4.0,28.0,0.0,55.0,0.0,0.0,13.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343
0.0,28.0,0.0,55.0,0.0,0.0,19.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893
0.0,38.0,0.0,55.0,0.0,0.0,19.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271
0.0,38.0,0.0,55.0,0.0,0.0,29.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711
0.0,39.0,0.0,55.0,0.0,0.0,38.0,0.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
0.0,39.0,0.0,55.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,47.0,45.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926
0.0,39.0,0.0,55.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,47.0,38.0,35.0,0.0,25.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222
0.0,24.0,0.0,55.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,47.0,38.0,0.0,0.0,25.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,56.0,54.0,50.0,49.0,47.0,38.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,50.0,49.0,47.0,40.0,38.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,50.0,49.0,40.0,39.0,38.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,49.0,40.0,39.0,30.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,41.0,40.0,39.0,30.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,31.0,30.0,0.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,31.0,23.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,31.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055
0.0,14.0,0.0,55.0,7.0,0.0,0.0,0.0,54.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567
0.0,14.0,0.0,55.0,23.0,0.0,0.0,0.0,54.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079
0.0,14.0,0.0,55.0,44.0,0.0,0.0,0.0,54.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681
0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,54.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232
0.0,14.0,0.0,55.0,7.0,0.0,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721
0.0,14.0,0.0,55.0,23.0,0.0,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272
0.0,0.0,0.0,55.0,37.0,0.0,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
0.0,0.0,0.0,55.0,28.0,0.0,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832
