BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,WQueen2,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
64.0,58.0,59.0,60.0,0.0,55.0,11.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,46.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,8.0,22.0,6.0,13.0,0.0,3.0,19.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
64.0,58.0,59.0,60.0,0.0,46.0,11.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,8.0,22.0,15.0,13.0,0.0,3.0,19.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
64.0,58.0,59.0,60.0,0.0,46.0,1.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,4.0,22.0,15.0,13.0,0.0,3.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
64.0,58.0,52.0,60.0,0.0,46.0,1.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,4.0,22.0,48.0,13.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
64.0,43.0,52.0,60.0,0.0,46.0,0.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,1.0,22.0,48.0,13.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
64.0,43.0,46.0,60.0,0.0,45.0,0.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,4.0,22.0,48.0,13.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64.0,43.0,52.0,60.0,0.0,46.0,0.0,57.0,56.0,53.0,51.0,50.0,49.0,47.0,0.0,0.0,27.0,23.0,16.0,14.0,10.0,9.0,0.0,0.0,4.0,22.0,48.0,6.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761
64.0,43.0,52.0,60.0,0.0,46.0,0.0,57.0,56.0,53.0,51.0,50.0,47.0,33.0,0.0,0.0,27.0,25.0,23.0,16.0,14.0,10.0,0.0,0.0,4.0,22.0,48.0,6.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527
64.0,26.0,52.0,60.0,0.0,46.0,0.0,57.0,56.0,53.0,51.0,50.0,47.0,33.0,0.0,0.0,27.0,25.0,23.0,16.0,14.0,10.0,0.0,0.0,4.0,28.0,48.0,6.0,0.0,15.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349
64.0,26.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,51.0,50.0,47.0,33.0,0.0,0.0,27.0,25.0,23.0,16.0,14.0,10.0,0.0,0.0,28.0,19.0,48.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
64.0,26.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,50.0,47.0,43.0,33.0,0.0,0.0,27.0,25.0,23.0,16.0,14.0,10.0,0.0,0.0,28.0,19.0,55.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014
63.0,26.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,50.0,47.0,43.0,33.0,0.0,0.0,27.0,25.0,23.0,16.0,14.0,10.0,0.0,0.0,28.0,19.0,48.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449
63.0,26.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,47.0,43.0,33.0,0.0,0.0,0.0,34.0,27.0,23.0,16.0,14.0,10.0,0.0,0.0,28.0,19.0,48.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544
63.0,26.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,47.0,34.0,33.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,28.0,19.0,48.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671
63.0,11.0,52.0,60.0,0.0,0.0,0.0,57.0,56.0,53.0,47.0,34.0,33.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,19.0,48.0,6.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712
63.0,11.0,52.0,60.0,0.0,0.0,0.0,0.0,56.0,53.0,47.0,33.0,26.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,19.0,57.0,6.0,0.0,48.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937
63.0,1.0,52.0,60.0,0.0,0.0,0.0,0.0,56.0,53.0,47.0,33.0,26.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,34.0,57.0,6.0,0.0,48.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166
63.0,1.0,52.0,59.0,0.0,0.0,0.0,0.0,56.0,53.0,47.0,33.0,26.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,34.0,48.0,6.0,0.0,36.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563
63.0,1.0,34.0,59.0,0.0,0.0,0.0,0.0,56.0,53.0,47.0,33.0,26.0,0.0,0.0,0.0,35.0,23.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,0.0,48.0,7.0,0.0,36.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
60.0,1.0,34.0,59.0,0.0,0.0,0.0,0.0,56.0,53.0,47.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,0.0,48.0,7.0,0.0,36.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415
60.0,1.0,34.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,16.0,14.0,10.0,0.0,0.0,0.0,12.0,0.0,48.0,7.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
12.0,1.0,34.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967
10.0,1.0,34.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
10.0,1.0,13.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
10.0,18.0,13.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839
0.0,18.0,13.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972
0.0,12.0,13.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351
0.0,29.0,13.0,59.0,0.0,0.0,0.0,0.0,56.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,35.0,31.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416
0.0,29.0,13.0,59.0,0.0,0.0,0.0,0.0,48.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,39.0,35.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927
0.0,29.0,6.0,59.0,0.0,0.0,0.0,0.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,0.0,48.0,35.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440
0.0,46.0,6.0,59.0,0.0,0.0,0.0,0.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,0.0,48.0,35.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
0.0,63.0,6.0,59.0,0.0,0.0,0.0,0.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,0.0,48.0,35.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479
0.0,63.0,24.0,59.0,0.0,0.0,0.0,0.0,47.0,45.0,33.0,26.0,0.0,0.0,0.0,0.0,48.0,40.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
0.0,63.0,24.0,59.0,0.0,0.0,0.0,0.0,37.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,48.0,47.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502
0.0,63.0,24.0,59.0,0.0,0.0,0.0,0.0,37.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,56.0,47.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015
0.0,53.0,24.0,59.0,0.0,0.0,0.0,0.0,37.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527
0.0,53.0,24.0,52.0,0.0,0.0,0.0,0.0,37.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,55.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951
0.0,36.0,24.0,52.0,0.0,0.0,0.0,0.0,37.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863
0.0,21.0,24.0,52.0,0.0,0.0,0.0,0.0,37.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,55.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375
0.0,21.0,24.0,52.0,0.0,0.0,0.0,0.0,37.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,55.0,54.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887
