BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,BQueen2,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
64.0,43.0,62.0,61.0,33.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,37.0,0.0,27.0,16.0,15.0,14.0,12.0,10.0,9.0,0.0,8.0,22.0,6.0,5.0,13.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237
64.0,43.0,62.0,61.0,33.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,37.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,22.0,6.0,5.0,13.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
64.0,43.0,62.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,37.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,22.0,6.0,5.0,13.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041
64.0,43.0,62.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,37.0,6.0,5.0,13.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358
64.0,28.0,62.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,37.0,6.0,5.0,13.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673
64.0,28.0,62.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,37.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
64.0,28.0,44.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,37.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886
64.0,28.0,44.0,61.0,26.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287
64.0,28.0,44.0,61.0,42.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,27.0,18.0,16.0,15.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615
64.0,28.0,44.0,61.0,42.0,38.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911
64.0,28.0,47.0,61.0,42.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376
64.0,28.0,47.0,61.0,42.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,10.0,5.0,4.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
62.0,28.0,47.0,63.0,42.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,10.0,5.0,4.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841
62.0,0.0,47.0,63.0,42.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,28.0,5.0,4.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593
62.0,0.0,47.0,63.0,28.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610
62.0,0.0,47.0,63.0,28.0,44.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,3.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199
62.0,0.0,44.0,63.0,28.0,29.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,3.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
62.0,0.0,44.0,63.0,28.0,29.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,8.0,20.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
62.0,0.0,44.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,1.0,20.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771
62.0,0.0,44.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,16.0,14.0,12.0,9.0,0.0,1.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
62.0,0.0,16.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,14.0,12.0,9.0,0.0,0.0,1.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724
62.0,0.0,16.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,14.0,12.0,9.0,0.0,0.0,3.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.0,0.0,16.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,31.0,27.0,18.0,14.0,12.0,9.0,0.0,0.0,3.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903
61.0,0.0,16.0,63.0,28.0,8.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,31.0,18.0,14.0,12.0,9.0,0.0,0.0,3.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671
61.0,0.0,22.0,63.0,28.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,31.0,18.0,14.0,12.0,9.0,0.0,0.0,3.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
61.0,0.0,22.0,63.0,28.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,31.0,18.0,14.0,12.0,9.0,0.0,0.0,27.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
61.0,0.0,22.0,63.0,31.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,27.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730
61.0,0.0,22.0,63.0,0.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,31.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667
61.0,0.0,31.0,63.0,0.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352
61.0,0.0,31.0,63.0,0.0,16.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
61.0,0.0,16.0,63.0,0.0,13.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902
61.0,0.0,16.0,63.0,0.0,0.0,0.0,57.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
57.0,0.0,16.0,63.0,0.0,0.0,0.0,13.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792
57.0,0.0,16.0,63.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
61.0,0.0,16.0,63.0,0.0,0.0,0.0,0.0,56.0,55.0,54.0,51.0,50.0,49.0,0.0,0.0,35.0,18.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587
