BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WKnight1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,BQueen2,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
62.0,58.0,59.0,63.0,60.0,55.0,46.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,31.0,29.0,16.0,14.0,11.0,10.0,9.0,0.0,8.0,22.0,15.0,5.0,4.0,3.0,19.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743
62.0,58.0,59.0,63.0,60.0,55.0,46.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,37.0,31.0,16.0,14.0,11.0,10.0,9.0,0.0,8.0,22.0,15.0,5.0,4.0,3.0,19.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799
62.0,58.0,59.0,63.0,4.0,55.0,46.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,37.0,31.0,16.0,14.0,11.0,10.0,9.0,0.0,8.0,22.0,15.0,5.0,0.0,3.0,19.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720
62.0,58.0,59.0,63.0,0.0,55.0,46.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,37.0,31.0,16.0,14.0,11.0,10.0,9.0,0.0,8.0,22.0,15.0,5.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137
62.0,58.0,59.0,63.0,0.0,55.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,37.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,8.0,22.0,15.0,5.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865
62.0,58.0,59.0,63.0,0.0,55.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,37.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,6.0,22.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
62.0,58.0,59.0,63.0,0.0,37.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,0.0,6.0,22.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438
62.0,58.0,59.0,63.0,0.0,37.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,0.0,5.0,22.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
62.0,43.0,59.0,63.0,0.0,37.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,0.0,5.0,22.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633
62.0,43.0,59.0,63.0,0.0,37.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,16.0,14.0,11.0,10.0,9.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,53.0,50.0,49.0,47.0,35.0,0.0,27.0,16.0,14.0,10.0,9.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,35.0,0.0,27.0,16.0,14.0,10.0,9.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,35.0,0.0,27.0,26.0,16.0,14.0,9.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,26.0,0.0,27.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167
62.0,43.0,59.0,63.0,0.0,46.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,26.0,0.0,27.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0,43.0,46.0,63.0,0.0,45.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,26.0,0.0,27.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698
62.0,43.0,46.0,63.0,0.0,45.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,26.0,0.0,27.0,17.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
62.0,43.0,46.0,63.0,0.0,45.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,17.0,0.0,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,3.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591
62.0,43.0,46.0,63.0,0.0,45.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,0.0,0.0,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,17.0,7.0,0.0,15.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
62.0,43.0,46.0,63.0,0.0,27.0,31.0,57.0,56.0,54.0,50.0,49.0,47.0,37.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,17.0,7.0,0.0,15.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798
57.0,43.0,46.0,63.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,47.0,37.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,62.0,7.0,0.0,15.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068
57.0,43.0,46.0,62.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,47.0,37.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,0.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967
57.0,43.0,46.0,62.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,47.0,37.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,0.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839
57.0,43.0,46.0,62.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,39.0,37.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,0.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936
57.0,43.0,46.0,62.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,39.0,37.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,15.0,7.0,0.0,0.0,14.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
57.0,43.0,46.0,62.0,0.0,27.0,31.0,0.0,56.0,54.0,50.0,49.0,37.0,32.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425
57.0,43.0,46.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,37.0,32.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848
57.0,43.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,37.0,32.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886
57.0,43.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925
57.0,37.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682
57.0,0.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
61.0,0.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587
61.0,0.0,53.0,62.0,0.0,27.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
61.0,0.0,53.0,62.0,0.0,34.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670
61.0,0.0,53.0,62.0,0.0,34.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351
61.0,0.0,34.0,62.0,0.0,26.0,0.0,0.0,56.0,54.0,50.0,49.0,32.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301
