BRook1,BKnight1,BBishop1,BKing,BQueen1,BBishop2,BKnight2,BRook2,BPawn1,BPawn2,BPawn3,BPawn4,BPawn5,BPawn6,BPawn7,BPawn8,WKnight1,WPawn1,WPawn2,WPawn3,WPawn4,WPawn5,WPawn6,WPawn7,WPawn8,WRook1,WBishop1,WKing,WQueen1,WBishop2,WKnight2,WRook2,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,move_range_num
62.0,58.0,59.0,63.0,60.0,55.0,46.0,57.0,56.0,54.0,53.0,51.0,50.0,49.0,47.0,44.0,22.0,28.0,23.0,19.0,16.0,14.0,13.0,10.0,9.0,6.0,15.0,7.0,4.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,53.0,51.0,50.0,49.0,47.0,44.0,22.0,28.0,23.0,19.0,16.0,14.0,13.0,10.0,9.0,6.0,15.0,7.0,4.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,53.0,51.0,50.0,49.0,47.0,44.0,22.0,28.0,23.0,19.0,16.0,14.0,13.0,10.0,9.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,37.0,22.0,28.0,23.0,19.0,16.0,14.0,13.0,10.0,9.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,37.0,22.0,28.0,24.0,23.0,19.0,14.0,13.0,10.0,9.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,28.0,22.0,24.0,23.0,19.0,14.0,13.0,10.0,9.0,0.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295
62.0,46.0,59.0,63.0,60.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,14.0,13.0,10.0,9.0,0.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
62.0,46.0,59.0,63.0,53.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,14.0,13.0,10.0,9.0,0.0,6.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769
62.0,46.0,59.0,63.0,53.0,55.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,14.0,13.0,10.0,9.0,0.0,5.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
62.0,46.0,55.0,63.0,53.0,38.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,14.0,13.0,10.0,9.0,0.0,5.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691
62.0,46.0,55.0,63.0,53.0,38.0,43.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
62.0,46.0,55.0,63.0,53.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,15.0,7.0,4.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671
62.0,46.0,55.0,63.0,53.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,44.0,0.0,22.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
62.0,46.0,55.0,63.0,53.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,36.0,0.0,22.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744
62.0,46.0,55.0,63.0,53.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,36.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358
62.0,46.0,55.0,63.0,44.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,36.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,13.0,9.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319
62.0,46.0,55.0,63.0,44.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,36.0,0.0,37.0,29.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783
62.0,46.0,55.0,63.0,44.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,29.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,5.0,17.0,7.0,4.0,15.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
62.0,46.0,55.0,63.0,44.0,38.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,5.0,17.0,7.0,4.0,15.0,29.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
62.0,46.0,55.0,63.0,44.0,29.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,5.0,17.0,7.0,4.0,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
62.0,46.0,55.0,63.0,44.0,0.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,5.0,29.0,7.0,4.0,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909
62.0,29.0,55.0,63.0,44.0,0.0,26.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,5.0,17.0,7.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863
62.0,26.0,55.0,63.0,44.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,37.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
62.0,26.0,37.0,63.0,44.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,28.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438
62.0,26.0,0.0,63.0,44.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736
62.0,26.0,0.0,63.0,4.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712
62.0,26.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
62.0,11.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,17.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585
62.0,11.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,10.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
62.0,26.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,29.0,10.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654
62.0,0.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,26.0,10.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789
60.0,0.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,26.0,10.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902
60.0,0.0,0.0,63.0,0.0,0.0,0.0,57.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,26.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
57.0,0.0,0.0,63.0,0.0,0.0,0.0,52.0,56.0,54.0,51.0,50.0,49.0,47.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,26.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768
57.0,0.0,0.0,63.0,0.0,0.0,0.0,52.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623
57.0,0.0,0.0,55.0,0.0,0.0,0.0,52.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,37.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960
57.0,0.0,0.0,55.0,0.0,0.0,0.0,52.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,45.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311
57.0,0.0,0.0,62.0,0.0,0.0,0.0,52.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,45.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462
57.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,52.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822
60.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,52.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586
60.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,56.0,54.0,51.0,49.0,47.0,0.0,0.0,0.0,0.0,52.0,24.0,23.0,18.0,14.0,9.0,0.0,0.0,50.0,10.0,7.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
